branching_types,n_end,k,uscat,device,dtype,density_dtype,density_device,uscat_dtype,uscat_device
a,85,45.254833995939045,(-1.2804646601529943-1.651840583544221j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,85,64.0,(-1.3782437183599072-1.2719812497003744j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,85,90.50966799187809,(1.0507184221123589-0.2940675288171465j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,85,128.0,(1.2255585613185083-0.4972956278258681j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,85,181.01933598375618,(-1.346788559603998+1.3357266595416495j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,85,256.0,(0.2584859805837316+2.429111839633607j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,85,362.03867196751236,(1.20935454759609+0.5175408666052785j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,85,512.0,(0.8917718363595184-0.005366627433255583j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,85,724.0773439350247,(-0.08022962395749399-2.3547520146396455j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,1.0,(-1.3559333625942886-0.657813448689736j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,1.4142135623730951,(-0.8771443358651599-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,2.0,(1.2150327279375337-1.1253401296126977j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,2.8284271247461903,(0.959405874401914-0.17538918868292325j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,4.0,(1.2981009169165487+0.4860534030288371j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,5.656854249492381,(-1.0989021312388996+0.33813538670873355j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,8.0,(0.79715266281266-2.204694413306668j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,11.313708498984761,(-1.2716020273225936+1.5662573132743116j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,16.0,(1.0035487245418329+0.0910450190517321j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,22.627416997969522,(1.1413239533075985+0.2969524447460774j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,32.0,(-1.1126966314996398-0.25954651853295196j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,45.254833995939045,(-1.2804646601529988-1.6518405835442271j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,64.0,(-1.3782437183858294-1.2719812497052896j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,90.50966799187809,(1.1381680942043393-0.20139467664016125j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,128.0,(1.2068393846836507-0.49828620055181927j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,181.01933598375618,(-1.3521413151360726+1.3205882079813565j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,256.0,(0.24153111985290776+2.4124082223113135j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,362.03867196751236,(1.2211324174289528+0.49476451844111347j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,512.0,(0.8894026474218009-0.004238234856986652j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,86,724.0773439350247,(-0.03309434570734044-2.3768574917218857j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,1.0,(-1.3559333625942886-0.6578134486897365j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,1.4142135623730951,(-0.8771443358651595-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,2.0,(1.2150327279375335-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,2.8284271247461903,(0.9594058744019137-0.175389188682923j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,4.0,(1.2981009169165483+0.48605340302883704j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,5.656854249492381,(-1.0989021312388993+0.33813538670873344j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,8.0,(0.7971526628126593-2.204694413306667j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,11.313708498984761,(-1.2716020273225934+1.5662573132743114j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,16.0,(1.003548724541833+0.09104501905173257j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,22.627416997969522,(1.1413239533075963+0.2969524447460814j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,32.0,(-1.1126966314996423-0.2595465185329535j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,45.254833995939045,(-1.280464660152993-1.6518405835442176j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,64.0,(-1.378243718384076-1.2719812497007639j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,90.50966799187809,(1.167197803286154-0.3444152626290246j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,128.0,(1.2137048666197265-0.45321435194409154j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,181.01933598375618,(-1.3833890814035619+1.3335262663759146j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,256.0,(0.21889237636305914+2.4340186062403846j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,362.03867196751236,(1.2513301888633244+0.5086930153151885j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,512.0,(0.9045066251844172+0.025722919875003147j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,87,724.0773439350247,(-0.07261902217897416-2.4543955457666042j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,1.0,(-1.3559333625942886-0.657813448689736j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,1.4142135623730951,(-0.8771443358651595-2.188000339504524j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,2.0,(1.2150327279375328-1.125340129612697j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,2.8284271247461903,(0.9594058744019135-0.175389188682923j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,4.0,(1.2981009169165483+0.4860534030288368j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,5.656854249492381,(-1.0989021312388991+0.33813538670873333j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,8.0,(0.7971526628126591-2.204694413306667j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,11.313708498984761,(-1.2716020273225916+1.5662573132743112j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,16.0,(1.003548724541834+0.0910450190517314j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,22.627416997969522,(1.1413239533075987+0.29695244474607874j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,32.0,(-1.112696631499647-0.2595465185329537j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,45.254833995939045,(-1.280464660153003-1.6518405835442274j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,64.0,(-1.3782437183835619-1.27198124970141j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,90.50966799187809,(1.041116519030361-0.29408003406984584j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,128.0,(1.2546725937002137-0.46869349318023923j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,181.01933598375618,(-1.376828649668864+1.347686091082181j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,256.0,(0.21824958532740332+2.433224428417794j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,362.03867196751236,(1.2676825800482923+0.4696757071797722j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,512.0,(0.9121456580369609+0.021733399161550798j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,88,724.0773439350247,(-0.045997061497073895-2.469073169397195j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,1.0,(-1.355933362594289-0.6578134486897362j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,1.4142135623730951,(-0.8771443358651597-2.1880003395045264j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,2.0,(1.2150327279375337-1.125340129612698j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,2.8284271247461903,(0.9594058744019139-0.17538918868292325j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,4.0,(1.298100916916549+0.48605340302883726j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,5.656854249492381,(-1.0989021312388996+0.33813538670873344j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,8.0,(0.7971526628126591-2.2046944133066675j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,11.313708498984761,(-1.2716020273225939+1.5662573132743125j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,16.0,(1.003548724541834+0.09104501905173155j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,22.627416997969522,(1.1413239533075983+0.29695244474607974j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,32.0,(-1.112696631499643-0.25954651853295113j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,45.254833995939045,(-1.280464660152997-1.651840583544222j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,64.0,(-1.3782437183836844-1.2719812497014502j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,90.50966799187809,(1.1421678060592924-0.2151979779772464j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,128.0,(1.2480615326108704-0.4787538024154196j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,181.01933598375618,(-1.3917237451091342+1.3544974409538635j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,256.0,(0.1931897622708738+2.44968561880113j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,362.03867196751236,(1.2804291798878504+0.47449815256867034j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,512.0,(0.9266204208432269+0.048321074967474474j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,89,724.0773439350247,(-0.09296669860456397-2.5484358395934628j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,1.0,(-1.3559333625942895-0.6578134486897365j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,1.4142135623730951,(-0.87714433586516-2.1880003395045264j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,2.0,(1.2150327279375341-1.1253401296126984j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,2.8284271247461903,(0.9594058744019145-0.17538918868292333j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,4.0,(1.2981009169165494+0.48605340302883726j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,5.656854249492381,(-1.0989021312388996+0.3381353867087339j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,8.0,(0.7971526628126586-2.2046944133066684j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,11.313708498984761,(-1.2716020273225936+1.5662573132743134j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,16.0,(1.003548724541834+0.09104501905173085j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,22.627416997969522,(1.1413239533075994+0.29695244474607807j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,32.0,(-1.1126966314996425-0.2595465185329555j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,45.254833995939045,(-1.2804646601529976-1.651840583544232j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,64.0,(-1.3782437183836898-1.2719812497014265j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,90.50966799187809,(1.1394198208505832-0.326663024530982j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,128.0,(1.271022567513894-0.503440869904396j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,181.01933598375618,(-1.3785073805637524+1.3832366058590653j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,256.0,(0.2026869703798417+2.4677619364886088j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,362.03867196751236,(1.2971836869824913+0.42624300022009237j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,512.0,(0.9433294439414792+0.038908400845049554j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,90,724.0773439350247,(-0.08658800664393401-2.552476332122312j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,1.0,(-1.3559333625942893-0.657813448689736j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,1.4142135623730951,(-0.8771443358651598-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,2.0,(1.2150327279375335-1.125340129612698j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,2.8284271247461903,(0.9594058744019139-0.1753891886829233j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,4.0,(1.298100916916549+0.48605340302883704j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,5.656854249492381,(-1.0989021312388996+0.33813538670873383j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,8.0,(0.7971526628126591-2.204694413306668j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,11.313708498984761,(-1.2716020273225932+1.566257313274313j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,16.0,(1.0035487245418335+0.09104501905173115j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,22.627416997969522,(1.1413239533075976+0.29695244474607896j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,32.0,(-1.112696631499645-0.2595465185329522j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,45.254833995939045,(-1.2804646601530028-1.651840583544218j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,64.0,(-1.3782437183836937-1.2719812497014225j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,90.50966799187809,(1.0751987275964772-0.2755840105252382j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,128.0,(1.21113653627246-0.532353338201022j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,181.01933598375618,(-1.3648267719519898+1.3766166572707776j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,256.0,(0.18555760952329198+2.4753590656602733j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,362.03867196751236,(1.2860993017754048+0.4227989254838731j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,512.0,(0.9557048551427794+0.05978127689273534j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,91,724.0773439350247,(-0.13819872703367114-2.6289521680236976j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,1.0,(-1.3559333625942886-0.6578134486897358j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,1.4142135623730951,(-0.8771443358651596-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,2.0,(1.2150327279375333-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,2.8284271247461903,(0.9594058744019136-0.17538918868292308j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,4.0,(1.2981009169165485+0.48605340302883693j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,5.656854249492381,(-1.0989021312388993+0.33813538670873344j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,8.0,(0.797152662812659-2.204694413306666j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,11.313708498984761,(-1.2716020273225923+1.5662573132743114j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,16.0,(1.003548724541833+0.09104501905173215j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,22.627416997969522,(1.141323953307598+0.29695244474607846j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,32.0,(-1.1126966314996445-0.25954651853295085j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,45.254833995939045,(-1.2804646601530036-1.6518405835442265j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,64.0,(-1.3782437183836822-1.271981249701426j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,90.50966799187809,(1.1337934316286833-0.26098949321333476j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,128.0,(1.203759029728302-0.4747064674716501j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,181.01933598375618,(-1.3552604557794918+1.3936098506583852j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,256.0,(0.2008247045290079+2.511846587964566j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,362.03867196751236,(1.2991855795881644+0.37469973712571547j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,512.0,(0.980015269295738+0.04456057554215599j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,92,724.0773439350247,(-0.15066394040454217-2.6199952017131576j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,1.0,(-1.355933362594289-0.6578134486897369j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,1.4142135623730951,(-0.8771443358651596-2.1880003395045264j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,2.0,(1.2150327279375341-1.1253401296126977j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,2.8284271247461903,(0.9594058744019139-0.17538918868292303j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,4.0,(1.2981009169165487+0.48605340302883737j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,5.656854249492381,(-1.0989021312388996+0.33813538670873367j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,8.0,(0.7971526628126595-2.204694413306668j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,11.313708498984761,(-1.2716020273225934+1.5662573132743116j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,16.0,(1.0035487245418344+0.09104501905173187j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,22.627416997969522,(1.1413239533075983+0.29695244474607835j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,32.0,(-1.1126966314996403-0.25954651853295485j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,45.254833995939045,(-1.2804646601530003-1.6518405835442231j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,64.0,(-1.3782437183836782-1.2719812497014331j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,90.50966799187809,(1.1158795663467718-0.29719940190610095j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,128.0,(1.217874615393009-0.47682491095446067j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,181.01933598375618,(-1.3241714891408092+1.3725758483615147j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,256.0,(0.20833438013915007+2.5086518610569657j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,362.03867196751236,(1.2603391560260642+0.3662171854031027j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,93,512.0,(0.988444202406864+0.05703703628867616j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
